Greensboro,18.059
Milwaukee,12.339
Chesapeake,21.993
Garland,14.212
Fremont,13.205
Chesapeake,7.037
Anaheim,20.579
San Jose,21.93
Fresno,-2.615
Detroit,11.482
Sacramento,-4.928
Orlando,24.755
Sacramento,19.505
Irving,17.241
Orlando,28.795
Fresno,7.537
Plano,-3.937
New Orleans,3.377
Honolulu,7.661
Washington,28.327
Raleigh,25.169
Phoenix,22.53
Fort Wayne,22.821
Irving,25.242
Portland,11.337
Fremont,19.823
Jacksonville,23.372
Lexington,21.803
Jacksonville,19.263
Reno,17.192
El Paso,23.741
St. Petersburg,25.084
North Las Vegas,13.265
Glendale,5.161
Cleveland,-1.314
Tulsa,27.798
Fort Wayne,19.406
Nashville,0.547
Boise,-1.832
Fort Wayne,6.913
Fremont,11.537
New York,8.204
Houston,3.081
Winston Salem,23.273
Chicago,21.611
San Diego,4.403
Laredo,10.498
Aurora,13.542
Portland,5.195
Sacramento,-1.061
Honolulu,12.413
Anchorage,18.986
Lincoln,14.19
New Orleans,13.628
Toledo,14.647
Albuquerque,22.807
San Diego,7.828
Columbus,29.927
Mesa,0.917
Cleveland,12.789
St. Louis,11.01
Honolulu,13.139
Cleveland,-4.059
Scottsdale,3.106
Toledo,8.819
Newark,20.963
Cincinnati,14.985
Milwaukee,-2.937
Winston Salem,20.297
Fort Worth,-1.841
San Diego,2.443
Boston,23.779
Philadelphia,21.202
Irvine,11.972
Henderson,18.72
Scottsdale,22.87
Colorado Springs,6.995
Washington,6.872
Fresno,15.143
New York,14.867
Pittsburgh,21.944
San Jose,18.443
Hialeah,8.521
Colorado Springs,27.109
Columbus,27.237
Jersey City,13.787
North Las Vegas,4.683
Plano,7.628
Baton Rouge,9.531
Louisville,12.65
Oakland,8.78
San Jose,18.137
Houston,29.506
Memphis,25.775
Orlando,22.339
Henderson,26.456
Cincinnati,13.421
Fresno,26.418
Portland,17.267
Arlington,4.947
Garland,3.786
Arlington,-3.325
Winston Salem,24.616
Los Angeles,11.297
El Paso,15.585
Tampa,12.73
Pittsburgh,-4.222
Los Angeles,23.307
Lubbock,2.717
Portland,6.35
Chula Vista,5.72
Chandler,19.734
Detroit,25.376
Lexington,9.252
Norfolk,-2.297
Phoenix,15.797
Cleveland,-3.431
Bakersfield,-1.332
Memphis,8.648
Oakland,12.72
Greensboro,29.424
Durham,15.666
Lexington,1.613
Fremont,25.506
Stockton,-0.502
Nashville,17.446
Arlington,13.654
Omaha,23.382
Charlotte,-3.116
Seattle,6.454
Oklahoma City,5.911
Garland,6.62
Fremont,28.343
Winston Salem,6.999
San Diego,23.677
Louisville,4.922
Charlotte,4.235
Corpus Christi,29.868
Oklahoma City,4.383
Lubbock,8.193
Washington,28.985
Jacksonville,17.145
Irving,8.5
Winston Salem,25.315
Fremont,-1.848
Indianapolis,13.117
San Antonio,20.779
Greensboro,22.48
St. Louis,10.363
Charlotte,11.361
Richmond,18.155
Norfolk,12.316
Tucson,19.853
Milwaukee,-0.737
Corpus Christi,28.067
Henderson,20.209
Fort Wayne,6.845
Austin,5.584
Tucson,12.353
Toledo,3.403
Jacksonville,-2.288
Boston,-2.697
Norfolk,15.293
San Diego,23.224
Greensboro,23.369
Charlotte,4.773
Durham,17.562
Irving,29.171
Tucson,-1.426
Pittsburgh,6.728
New Orleans,28.224
Reno,-1.24
Fremont,1.66
Richmond,4.808
Colorado Springs,13.977
Lexington,18.348
Milwaukee,0.961
Pittsburgh,-1.999
Plano,13.1
Los Angeles,19.547
San Jose,14.714
Wichita,28.087
Baton Rouge,4.368
Austin,18.966
Tucson,18.703
Tucson,22.629
Orlando,1.894
Greensboro,7.058
Oakland,4.852
Pittsburgh,20.153
Irvine,27.14
Greensboro,17.094
Louisville,6.054
Fort Worth,2.432
Cincinnati,4.783
Detroit,-4.181
Cincinnati,19.6
Fremont,3.671
Nashville,-1.45
Las Vegas,29.167
Henderson,15.206
Lincoln,-1.834
Los Angeles,12.814
Jersey City,11.735
Nashville,3.997
Austin,20.604
Jacksonville,18.684
North Las Vegas,2.86
Oakland,11.887
Nashville,13.4
Honolulu,28.496
Glendale,24.27
Richmond,5.893
Laredo,20.593
Greensboro,2.354
Washington,13.925
Norfolk,21.598
Laredo,0.468
Washington,15.233
Denver,15.407
Greensboro,-4.797
Orlando,18.659
Portland,2.174
Fort Wayne,1.059
El Paso,-2.217
Scottsdale,-4.505
El Paso,2.946
Irving,25.824
Louisville,23.288
Sacramento,20.743
Louisville,20.661
Irvine,4.655
Phoenix,7.172
Washington,26.458
Las Vegas,3.081
Minneapolis,8.147
St. Petersburg,-4.779
Minneapolis,27.081
Minneapolis,4.929
Fresno,-3.836
Corpus Christi,29.673
Chula Vista,9.244
Greensboro,-4.89
Tucson,21.584
Scottsdale,9.591
Fort Worth,-4.88
Riverside,11.166
St. Petersburg,8.84
Sacramento,23.567
New Orleans,23.379
Stockton,24.591
Baton Rouge,12.62
Reno,21.807
Irving,-2.648
Fort Worth,25.152
Lexington,-0.432
Tulsa,7.02
Fremont,8.654
Minneapolis,28.056
Los Angeles,11.459
Houston,18.397
St. Louis,14.24
Orlando,2.45
Detroit,-1.828
Boise,-4.995
Arlington,13.833
Oakland,6.041
Jersey City,-1.432
Milwaukee,0.923
Honolulu,3.987
El Paso,24.882
Greensboro,7.715
Louisville,7.896
Portland,28.072
El Paso,16.503
Memphis,2.837
San Jose,1.751
Lexington,13.244
Fresno,19.471
Anaheim,29.019
Oakland,13.356
Milwaukee,-2.221
Fresno,21.131
Glendale,29.099
Albuquerque,15.787
Fort Wayne,25.614
San Diego,20.944
Louisville,27.308
Arlington,7.696
Richmond,10.729
Fort Wayne,3.009
Baltimore,29.065
Tucson,-3.869
New York,-0.04
Houston,16.463
Garland,14.432
Baltimore,24.203
Orlando,20.903
Bakersfield,1.94
Boston,25.309
Colorado Springs,28.668
Jacksonville,25.374
Baltimore,0.36
Nashville,-3.864
Sacramento,9.546
Kansas City,12.941
Mesa,13.71
Tulsa,1.985
Oakland,9.605
San Antonio,15.562
Austin,2.038
Sacramento,24.285
St. Petersburg,13.311
Pittsburgh,29.913
Los Angeles,9.28
Chicago,17.597
Baltimore,13.505
Winston Salem,18.56
Anchorage,-3.566
Washington,9.047
Fremont,13.118
Chicago,-3.146
Detroit,25.548
Pittsburgh,26.986
Memphis,10.366
Bakersfield,15.168
Los Angeles,14.177
Honolulu,26.334
Fresno,7.097
Garland,3.048
Wichita,13.686
Oklahoma City,28.541
Irving,7.992
San Diego,29.956
Laredo,15.394
Mesa,-0.617
Stockton,18.96
Boston,25.729
Fremont,25.827
Albuquerque,11.291
San Antonio,28.198
Riverside,13.672
Oakland,8.327
Hialeah,27.87
Lubbock,18.789
Chandler,-0.469
Santa Ana,6.16
Austin,27.174
Toledo,14.421
Boise,10.655
Durham,18.774
Irving,1.427
Colorado Springs,6.668
Colorado Springs,9.284
Columbus,26.821
Los Angeles,-2.808
Durham,15.832
Sacramento,22.016
Minneapolis,-1.207
Chicago,27.892
Hialeah,16.405
Memphis,25.731
Albuquerque,24.726
San Diego,22.954
Chandler,-3.349
Newark,25.471
St. Louis,3.628
Sacramento,8.248
Plano,15.098
Fresno,7.585
Baton Rouge,9.769
Glendale,12.538
Tulsa,6.191
Boston,14.085
Charlotte,-0.643
Albuquerque,9.779
Denver,13.78
Detroit,-2.981
Mesa,23.841
Kansas City,21.539
San Francisco,25.965
San Jose,0.433
Glendale,14.287
Cincinnati,2.634
Greensboro,28.147
Houston,27.193
Glendale,10.654
Fort Worth,3.206
Stockton,3.767
Chandler,13.382
Buffalo,27.653
Omaha,8.32
Tucson,21.675
Jacksonville,0.538
Houston,-0.888
Laredo,27.138
Toledo,21.262
Norfolk,17.826
Cincinnati,18.231
Albuquerque,20.385
Fort Wayne,29.698
Houston,10.2
Fort Worth,10.858
Jacksonville,0.601
Mesa,23.268
Detroit,4.237
Honolulu,12.854
Austin,22.725
Phoenix,28.715
Denver,23.824
Detroit,9.623
Corpus Christi,24.382
San Antonio,16.826
Minneapolis,16.975
Nashville,3.949
Washington,28.678
Chula Vista,13.917
Los Angeles,20.689
Boston,15.997
Oakland,0.854
Irving,8.865
Riverside,22.657
Colorado Springs,-2.331
Durham,6.401
Chicago,26.913
Irving,16.808
Reno,3.911
Nashville,27.149
Fremont,-2.542
Milwaukee,22.535
Orlando,-3.772
Omaha,26.111
Nashville,-2.296
Memphis,3.098
Greensboro,11.014
Detroit,5.265
Louisville,14.007
St. Petersburg,17.548
Fremont,-1.866
Milwaukee,23.431
Oklahoma City,23.66
Richmond,-3.005
Anaheim,-3.783
Washington,13.163
Orlando,21.581
Miami,12.068
Jersey City,-3.742
Reno,9.334
Omaha,0.628
Kansas City,27.391
Chandler,9.266
Lexington,26.766
St. Louis,-3.927
Garland,9.026
Corpus Christi,4.733
Winston Salem,26.643
Richmond,25.883
Washington,12.148
Durham,-4.325
Oakland,3.541
Phoenix,-1.717
Omaha,18.511
Tucson,8.06
Dallas,20.815
St. Louis,28.222
Boise,26.193
Chesapeake,-2.675
Sacramento,-3.063
Oakland,27.466
New York,-1.384
Raleigh,28.742
San Antonio,10.086
Houston,22.788
San Jose,17.555
Glendale,10.754
Dallas,23.286
Las Vegas,8.939
Lubbock,-0.398
Denver,1.774
Riverside,21.13
Nashville,19.314
Fort Worth,23.852
Houston,0.91
Chula Vista,23.796
Sacramento,21.735
Milwaukee,-4.792
Minneapolis,2.398
Aurora,15.751
St. Louis,7.092
San Jose,22.088
Mesa,11.875
Norfolk,8.145
Saint Paul,0.884
Mesa,24.755
Louisville,-4.339
Oakland,29.811
Richmond,22.569
Arlington,-4.965
Garland,11.042
Corpus Christi,28.329
Honolulu,25.864
Tulsa,16.781
Oakland,22.886
Oakland,28.51
Norfolk,-1.089
Los Angeles,0.709
Tucson,22.685
Jersey City,5.756
St. Petersburg,14.535
Boise,8.017
Minneapolis,5.538
Lubbock,21.79
Glendale,6.161
Wichita,10.969
Garland,21.459
Houston,7.471
Reno,4.283
Louisville,6.757
Louisville,3.321
Chicago,11.864
Kansas City,25.813
Austin,20.609
Riverside,-4.581
Greensboro,29.272
Laredo,-3.09
Arlington,15.333
100 Spokane,25.237
Stockton,17.064
Stockton,28.902
Cincinnati,18.227
Sacramento,25.141
Riverside,9.327
Colorado Springs,24.777
Memphis,3.313
Laredo,11.502
Orlando,4.359
Fresno,7.407
Kansas City,3.166
Honolulu,7.922
Philadelphia,-0.454
Chesapeake,19.465
Oklahoma City,6.693
Fremont,7.701
Colorado Springs,9.379
Detroit,-1.451
New Orleans,19.683
Pittsburgh,15.908
Wichita,27.847
Jersey City,23.379
Irving,10.626
Charlotte,14.371
Long Beach,27.137
Kansas City,23.531
Milwaukee,-0.642
Toledo,11.366
Boise,15.132
Pittsburgh,5.704
Tulsa,11.778
Irving,4.768
Pittsburgh,10.864
Fresno,14.695
Baton Rouge,28.261
Fremont,10.465
Fresno,23.466
Baltimore,19.624
Chicago,29.223
St. Louis,-4.966
Sacramento,3.617
Honolulu,27.506
Madison,21.986
Anaheim,21.142
Albuquerque,20.392
Reno,-3.747
Phoenix,17.693
Fort Wayne,18.992
Cincinnati,25.369
Winston Salem,17.241
Stockton,5.847
San Jose,16.73
New York,28.1
Kansas City,18.083
Norfolk,-0.672
Phoenix,21.741
Minneapolis,0.089
Stockton,29.533
El Paso,-2.351
Corpus Christi,18.634
New Orleans,29.719
Buffalo,2.915
Laredo,-3.925
Fort Worth,13.423
Jacksonville,7.136
Sacramento,3.41
Sacramento,13.287
Anchorage,3.197
Norfolk,1.95
Mesa,25.008
Chicago,-4.791
Stockton,2.909
Riverside,12.424
Los Angeles,2.318
Stockton,-3.968
Riverside,-2.9
St. Petersburg,-0.494
Baltimore,8.19
Baton Rouge,28.433
Richmond,4.797
Houston,7.181
Irving,22.713
Sacramento,21.123
Riverside,18.025
Laredo,27.367
San Francisco,19.373
Houston,26.375
Honolulu,5.278
Stockton,1.894
Orlando,-0.007
Stockton,6.814
Jacksonville,-2.921
Greensboro,6.638
Toledo,5.582
Oakland,4.698
Garland,-4.799
San Diego,10.646
Austin,29.173
Milwaukee,-0.236
Los Angeles,8.833
Tucson,21.998
Louisville,16.333
Oakland,5.474
Henderson,20.562
Tampa,5.738
Aurora,19.792
Hialeah,27.951
Honolulu,1.818
Riverside,-1.328
San Jose,4.296
Riverside,2.584
Fremont,17.571
Greensboro,16.087
Fremont,20.781
Durham,0.541
Lexington,24.135
Las Vegas,-4.736
Oakland,18.317
Newark,20.887
Sacramento,4.723
Garland,15.305
New York,12.734
Garland,3.769
Detroit,29.726
Tucson,17.116
Cleveland,6.532
Orlando,-3.762
Jacksonville,28.096
Columbus,19.785
Henderson,2.177
Denver,23.256
Pittsburgh,16.897
Irvine,24.968
Fort Worth,-3.728
Baltimore,27.851
Corpus Christi,0.545
Chicago,10.038
Reno,12.497
New York,-1.417
Richmond,-3.627
Las Vegas,19.711
Louisville,19.804
Miami,-4.734
Toledo,19.335
Garland,23.099
Mesa,17.559
Lexington,20.534
Mesa,14.645
Lexington,26.494
Long Beach,29.227
Irving,21.887
Arlington,17.658
Fort Wayne,0.911
Tulsa,-3.313
Detroit,7.68
Hialeah,27.94
Baton Rouge,14.933
Garland,18.548
Fort Worth,18.346
Colorado Springs,4.095
Henderson,0.269
Tucson,25.123
Fremont,21.119
Laredo,9.866
Boston,21.402
Garland,10.224
Albuquerque,-4.052
Reno,0.849
Cleveland,13.165
Honolulu,17.489
Washington,9.384
Corpus Christi,23.821
Corpus Christi,-4.113
Jersey City,21.301
Las Vegas,4.12
Jersey City,10.355
Phoenix,9.121
Columbus,17.262
Fresno,26.647
Richmond,8.267
Philadelphia,0.304
Houston,11.361
Cleveland,18.602
Laredo,21.239
Memphis,27.455
Lexington,23.256
Orlando,8.276
Baltimore,19.652
Sacramento,-0.389
Fresno,11.394
Phoenix,-3.144
Boise,8.602
Boise,-2.652
Los Angeles,5.933
Sacramento,11.54
Jacksonville,16.094
Louisville,12.957
Charlotte,-2.474
Saint Paul,25.185
Stockton,-4.13
Tucson,26.445
Madison,21.768
Minneapolis,3.87
Omaha,14.069
Reno,18.015
Durham,16.507
Cleveland,23.061
Glendale,-4.744
Garland,21.271
Detroit,6.048
Boston,5.77
Lexington,25.821
San Francisco,25.235
Cleveland,18.14
Lincoln,5.614
Arlington,15.483
Winston Salem,2.279
New Orleans,23.889
Sacramento,8.077
New York,13.938
Louisville,8.914
Minneapolis,19.572
Kansas City,-4.356
Reno,8.601
Fort Wayne,1.476
Louisville,28.868
Fremont,24.903
Toledo,8.935
Reno,11.115
Fresno,20.223
Boston,23.338
Minneapolis,11.994
Jacksonville,11.849
Mesa,7.914
Jersey City,17.003
Newark,29.423
Milwaukee,21.632
Washington,17.653
Boston,-1.096
Cleveland,29.682
Portland,17.408
San Jose,-4.46
Charlotte,1.615
Omaha,26.636
North Las Vegas,0.686
Hialeah,8.866
Saint Paul,5.629
Nashville,22.989
Riverside,-0.532
Gilbert,10.247
San Francisco,14.772
Madison,12.893
Fort Wayne,20.145
San Francisco,-4.66
Washington,18.271
Laredo,22.497
Milwaukee,-2.089
Milwaukee,-3.192
Lexington,-4.393
Mesa,9.835
San Francisco,18.974
Washington,28.896
Indianapolis,2.775
Phoenix,8.404
San Jose,1.508
Mesa,10.817
Durham,15.349
Cleveland,27.013
Stockton,-2.005
Irvine,8.478
Oakland,1.989
Cleveland,25.737
New Orleans,3.298
Memphis,13.854
San Diego,14.763
Garland,20.798
Lubbock,3.879
Louisville,21.478
Lexington,13.337
Glendale,16.447
St. Louis,29.177
St. Louis,6.649
Fremont,0.98
Oklahoma City,14.902
Norfolk,21.154
Indianapolis,-3.587
Chandler,26.904
Baton Rouge,2.119
Washington,-0.793
Fresno,-4.218
Greensboro,5.478
Aurora,-1.166
Arlington,3.649
Orlando,19.306
Garland,26.491
Houston,9.277
Milwaukee,-1.069
Louisville,-4.624
Fresno,4.163
Riverside,28.406
San Diego,18.366
Houston,9.478
Greensboro,19.795
Newark,-1.973
Lexington,18.452
Denver,21.91
Milwaukee,1.788
Aurora,3.648
Durham,-2.344
Wichita,-3.379
Durham,28.19
Lubbock,14.427
Irving,17.298
Baltimore,-1.681
Sacramento,16.335
Fremont,14.629
Austin,10.94
Washington,19.261
Hialeah,9.393
Santa Ana,3.638
Irvine,12.88
Long Beach,13.269
Orlando,29.874
Tampa,18.823
Glendale,20.252
Bakersfield,23.066
Tucson,14.498
Denver,14.334
Phoenix,7.257
Charlotte,8.933
Jacksonville,16.622
Tucson,-2.978
Boston,23.453
Irvine,13.597
Hialeah,26.787
Washington,11.246
Memphis,8.86
Portland,23.866
Boise,24.479
Laredo,19.834
Baton Rouge,29.534
Wichita,6.406
New Orleans,23.028
Anaheim,7.107
Bakersfield,27.324
Tucson,16.718
Riverside,16.782
Norfolk,24.745
Corpus Christi,7.701
Minneapolis,27.621
Winston Salem,1.541
Laredo,18.556
Fort Wayne,3.659
Boston,19.724
Norfolk,6.765
Albuquerque,2.926
El Paso,1.408
Detroit,4.527
Chandler,8.685
San Diego,8.589
Albuquerque,-4.742
Cleveland,19.864
Charlotte,5.864
Omaha,27.55
Baltimore,3.997
Garland,12.025
Greensboro,20.535
San Antonio,17.99
Denver,24.073
Stockton,23.957
Jersey City,14.898
Glendale,-4.099
Newark,17.874
Los Angeles,27.543
Chicago,27.701
Jacksonville,4.085
Garland,25.456
Los Angeles,29.897
Charlotte,10.911
Jersey City,27.105
Colorado Springs,16.811
Boston,-2.938
San Diego,7.847
Garland,10.269
Garland,17.562
Baton Rouge,26.526
Cleveland,-1.966
Jacksonville,21.054
Milwaukee,29.937
Bakersfield,1.185
Houston,-2.985
San Francisco,7.383
Henderson,0.658
Henderson,-2.734
Aurora,6.834
Orlando,7.644
St. Petersburg,7.779
Boston,18.126
Fort Wayne,12.935
Irving,3.868
Saint Paul,7.546
Aurora,2.295
Nashville,1.98
Corpus Christi,13.313
San Francisco,24.146
Lexington,20.961
Garland,1.857
Austin,11.845
Cleveland,12.037
Louisville,18.047
Mesa,5.47
Lexington,21.481
Garland,-4.305
Stockton,7.192
Irvine,8.714
Durham,24.518
Dallas,27.77
Scottsdale,22.676
Greensboro,29.629
Reno,-1.161
Detroit,18.293
Lincoln,20.434
Chesapeake,24.798
Sacramento,8.865
St. Petersburg,-0.031
Madison,-4.17
Fort Wayne,29.785
Milwaukee,9.74
North Las Vegas,21.366
Boise,0.166
Madison,22.361
Detroit,0.368
Boston,10.504
Norfolk,3.049
Baltimore,14.308
San Antonio,15.064
Portland,29.662
Minneapolis,11.583
San Diego,21.302
San Diego,24.965
Reno,21.654
Kansas City,10.669
Anaheim,7.25
Detroit,6.194
Portland,20.779
Phoenix,5.544
Henderson,9.601
Philadelphia,-1.303
Milwaukee,22.71
Arlington,15.177
El Paso,14.95
Garland,19.882
Oakland,16.496
Norfolk,10.544
St. Petersburg,0.843
Oklahoma City,8.359
Arlington,16.037
San Francisco,17.844
Omaha,-4.83
Boston,22.716
Anaheim,1.928
Newark,21.487
Fort Wayne,23.897
Milwaukee,10.792
Minneapolis,12.407
Henderson,18.576
El Paso,-3.707
Cincinnati,8.06
Denver,24.647
Fort Wayne,2.155
Orlando,10.616
Albuquerque,1.359
Los Angeles,3.276
San Antonio,19.068
Nashville,22.553
San Diego,-0.95
Orlando,26.103
Albuquerque,13.048
Philadelphia,26.831
Las Vegas,21.435
Aurora,28.571
San Jose,6.198
Denver,24.666
Nashville,14.166
Garland,12.525
New York,28.146
Fort Wayne,22.544
Denver,10.399
Fort Wayne,4.418
Los Angeles,-1.292
Pittsburgh,15.909
Richmond,4.514
Portland,21.902
Denver,21.295
Jacksonville,1.21
Las Vegas,-1.944
Lexington,9.496
San Francisco,-2.768
Boise,1.525
Bakersfield,-1.63
Omaha,21.59
Austin,0.591
Greensboro,27.77
Oklahoma City,7.21
Charlotte,0.886
Minneapolis,5.791
Colorado Springs,23.461
Nashville,17.436
Omaha,10.783
El Paso,2.732
Riverside,27.161
Tucson,0.033
