Cincinnati,6.041
Fort Wayne,19.322
Fort Wayne,26.031
Garland,27.004
Milwaukee,22.075
Orlando,-3.298
Houston,23.109
Henderson,-0.19
Norfolk,28.973
Plano,17.935
Sacramento,22.291
Las Vegas,10.132
Riverside,6.316
San Diego,0.017
Anaheim,2.893
Oakland,18.201
Pittsburgh,0.986
Fort Wayne,16.419
Jacksonville,29.103
Richmond,8.447
Stockton,3.96
Glendale,12.474
St. Louis,17.128
Louisville,19.634
Washington,15.7
Jersey City,19.635
Fort Wayne,9.287
Irving,1.413
Philadelphia,28.099
Memphis,27.229
Riverside,21.469
Mesa,25.169
Fresno,20.601
San Jose,5.426
Irving,19.981
Detroit,11.1
Toledo,18.454
Boise,20.954
St. Louis,11.273
San Jose,23.429
Detroit,-1.594
Oakland,-1.195
Sacramento,8.273
Anchorage,25.786
Orlando,21.091
Irving,1.834
San Diego,-2.237
Orlando,26.634
St. Petersburg,23.089
Richmond,-1.331
Baltimore,28.289
Winston Salem,24.201
Baton Rouge,0.668
Fremont,18.135
Stockton,-3.429
North Las Vegas,24.342
Cincinnati,14.784
Detroit,2.075
Fort Wayne,7.228
Buffalo,4.621
Aurora,23.479
Arlington,6.196
Hialeah,17.437
Toledo,-1.784
Colorado Springs,22.299
Winston Salem,8.603
St. Louis,28.047
Stockton,5.546
New York,10.416
Tucson,0.773
Indianapolis,21.812
Corpus Christi,12.721
Norfolk,4.213
Tucson,2.868
Oakland,25.094
Mesa,6.129
Aurora,20.903
Austin,22.427
Baton Rouge,-0.858
Cleveland,0.589
Omaha,10.435
Bakersfield,7.808
Nashville,8.582
Orlando,29.112
Fremont,7.075
Reno,19.232
Honolulu,4.292
Kansas City,6.329
New York,0.617
Irving,28.931
Louisville,5.165
Lexington,26.177
Garland,13.67
Los Angeles,6.853
Santa Ana,5.618
Fort Wayne,27.873
Chesapeake,14.043
Lexington,17.551
San Diego,13.107
Minneapolis,-4.576
Orlando,25.528
Henderson,6.585
Colorado Springs,13.843
Milwaukee,-2.303
Irvine,0.753
Oakland,29.479
Hialeah,15.867
Lexington,29.922
Lexington,19.656
Detroit,26.571
Chicago,17.646
Los Angeles,18.149
Norfolk,-3.675
Mesa,-4.288
Corpus Christi,22.59
Portland,14.39
Jersey City,24.716
Long Beach,3.523
Honolulu,-2.278
Madison,14.792
Henderson,11.232
Milwaukee,11.225
Boston,24.075
Tucson,24.587
Greensboro,8.65
San Diego,0.348
Memphis,17.478
San Francisco,-4.823
Indianapolis,11.559
Las Vegas,22.043
Denver,24.031
Jacksonville,17.384
Scottsdale,4.871
Garland,20.281
St. Petersburg,11.955
Charlotte,-0.941
St. Petersburg,5.014
Columbus,11.423
North Las Vegas,20.616
Boise,9.714
Fort Wayne,26.939
Fremont,15.719
Winston Salem,27.861
San Antonio,13.126
Stockton,27.981
Minneapolis,9.498
Fresno,18.211
Austin,-0.124
Las Vegas,15.97
Pittsburgh,-2.386
Gilbert,22.56
Irvine,22.306
Oakland,26.548
Austin,14.81
Baton Rouge,10.534
Riverside,3.983
Portland,-3.252
San Antonio,8.167
Durham,13.295
Reno,15.033
Houston,18.062
Los Angeles,20.643
Fresno,4.503
San Diego,13.93
Honolulu,9.485
San Francisco,23.628
Seattle,10.048
Newark,10.77
Newark,19.466
Reno,17.184
Corpus Christi,18.728
New York,8.17
North Las Vegas,0.829
Lubbock,15.484
Winston Salem,19.699
Winston Salem,18.778
Madison,25.373
Columbus,22.251
Riverside,1.963
Phoenix,7.367
Fremont,20.981
Bakersfield,-0.447
Anaheim,27.757
Honolulu,22.783
Santa Ana,2.878
Jacksonville,-2.625
St. Louis,17.932
Saint Paul,-3.051
Jersey City,17.152
100 Spokane,25.16
Washington,-3.16
Glendale,6.228
Baton Rouge,15.078
Richmond,12.497
Virginia Beach,18.371
Sacramento,-3.003
Greensboro,22.683
Oklahoma City,15.839
Honolulu,4.166
Mesa,-0.424
Corpus Christi,25.551
Atlanta,18.588
Irvine,28.86
Scottsdale,-2.167
Garland,18.282
Lexington,8.617
Minneapolis,22.74
Miami,1.121
Chicago,13.527
Glendale,1.468
Raleigh,6.378
Irving,2.445
Hialeah,1.587
Colorado Springs,28.468
New York,1.556
Portland,1.304
Omaha,13.63
San Diego,19.362
Fort Wayne,7.065
Orlando,-2.137
Boise,-0.323
Fremont,12.314
Milwaukee,28.762
Anaheim,18.763
Tucson,15.288
Reno,4.853
Portland,12.616
Jersey City,2.501
Omaha,24.4
Durham,16.098
Charlotte,11.059
Santa Ana,-0.336
St. Petersburg,24.644
Greensboro,-3.406
Anchorage,8.51
Fremont,11.631
Milwaukee,7.047
Dallas,11.063
Baton Rouge,25.672
Albuquerque,10.46
Oklahoma City,22.7
Denver,-2.341
Irving,29.235
Indianapolis,-3.681
Columbus,27.172
Arlington,13.543
Cleveland,26.03
Chesapeake,6.42
Baton Rouge,28.475
Aurora,12.513
Greensboro,9.977
Oakland,21.403
San Jose,17.654
Baton Rouge,16.086
Lexington,21.807
Greensboro,-1.926
Nashville,22.002
Detroit,-4.979
Honolulu,2.436
Columbus,21.255
Boston,0.12
Albuquerque,8.951
Norfolk,14.193
Oakland,0.151
Gilbert,17.502
Sacramento,25.657
Fort Wayne,5.678
Omaha,9.956
Portland,-0.847
Mesa,22.599
Cincinnati,-3.215
Pittsburgh,26.42
Reno,24.554
Milwaukee,28.078
Sacramento,26.994
Pittsburgh,8.744
Houston,0.119
Orlando,15.484
Irvine,-0.441
Lexington,12.033
Austin,18.073
Garland,10.02
Sacramento,15.513
Washington,10.676
Omaha,7.001
Richmond,-0.313
Kansas City,3.19
Oakland,7.396
Greensboro,5.287
San Jose,14.517
Cleveland,13.801
Nashville,-1.313
Pittsburgh,6.07
Norfolk,15.534
Los Angeles,3.78
Fremont,0.939
Corpus Christi,1.79
Las Vegas,27.277
San Francisco,3.306
Lexington,-4.877
Anaheim,23.423
Scottsdale,15.648
Chicago,25.621
Memphis,-1.602
Tampa,17.506
Indianapolis,25.66
Sacramento,9.37
Washington,4.212
Wichita,-3.849
Scottsdale,9.649
Louisville,17.34
Memphis,19.259
Irving,1.372
Miami,11.032
Portland,21.519
El Paso,20.174
Madison,16.978
Milwaukee,10.193
Dallas,10.722
Arlington,19.182
Aurora,12.247
Columbus,23.696
Oakland,11.097
Oakland,6.238
Henderson,29.132
Boise,28.441
Lubbock,7.705
Winston Salem,9.034
Jacksonville,1.358
Jacksonville,20.819
Fort Worth,19.058
Anaheim,20.545
Norfolk,21.263
Las Vegas,10.871
Boise,2.374
St. Louis,9.743
Minneapolis,15.715
Jersey City,5.144
Scottsdale,11.088
Arlington,-4.427
Durham,5.516
Detroit,23.89
Oklahoma City,24.984
Columbus,28.35
Irving,-0.417
Henderson,5.801
Garland,-4.086
Long Beach,6.749
Phoenix,11.192
Columbus,-0.289
Irvine,4.152
Denver,8.581
Long Beach,-3.713
Denver,12.949
Columbus,0.469
Arlington,10.572
Portland,18.287
Los Angeles,23.418
Irving,10.219
Winston Salem,0.345
Austin,14.416
Tucson,11.474
Richmond,27.785
Las Vegas,-4.749
Minneapolis,-3.459
Los Angeles,9.56
Richmond,19.874
Lubbock,21.699
Laredo,-2.793
Jersey City,6.772
Fort Wayne,17.07
Jersey City,1.511
Oakland,15.251
Minneapolis,-3.071
Bakersfield,15.914
Richmond,12.814
Norfolk,2.395
Memphis,3.538
Minneapolis,4.148
Milwaukee,2.02
Fresno,28.67
Tulsa,0.894
Portland,29.879
St. Petersburg,5.125
Madison,24.13
Irvine,28.236
Virginia Beach,8.878
Pittsburgh,-4.881
Miami,18.009
Anaheim,12.531
Oklahoma City,-3.296
Aurora,19.273
Reno,10.286
Baton Rouge,24.011
Colorado Springs,18.792
Milwaukee,4.353
Toledo,6.412
Albuquerque,29.298
San Diego,12.884
El Paso,3.477
Houston,12.618
Richmond,26.799
Arlington,-2.985
Austin,10.284
El Paso,28.446
San Jose,25.983
Baton Rouge,20.021
Chicago,18.368
Boise,7.951
Nashville,10.457
Boston,24.396
Omaha,4.885
Baton Rouge,19.878
Washington,10.68
San Francisco,8.529
Fort Wayne,-0.468
Denver,27.058
Denver,28.116
Newark,23.722
Henderson,15.16
Columbus,8.829
Riverside,4.311
San Diego,8.101
Minneapolis,-4.862
St. Louis,23.627
Madison,14.828
Newark,19.982
St. Louis,7.642
Washington,9.489
Jacksonville,4.392
Houston,8.258
Chicago,-0.097
Scottsdale,2.395
Fremont,4.12
Hialeah,-2.63
Garland,6.369
Detroit,17.699
San Francisco,9.646
Toledo,-1.007
Long Beach,8.382
Washington,14.695
Cincinnati,1.066
Baton Rouge,12.537
Oakland,3.49
Austin,25.542
Long Beach,6.062
Baton Rouge,-1.864
Corpus Christi,5.328
Norfolk,-1.809
Lexington,17.961
Fort Wayne,22.947
Omaha,21.396
Arlington,5.67
Pittsburgh,25.288
San Francisco,-0.41
Louisville,19.144
Richmond,1.582
Norfolk,21.825
Chandler,2.01
North Las Vegas,10.077
Oakland,3.468
Durham,-2.208
New York,7.082
Greensboro,28.766
Gilbert,10.727
Milwaukee,-4.044
Durham,23.588
Jersey City,20.979
Boston,17.881
Glendale,15.206
Omaha,8.347
Henderson,17.882
Charlotte,19.297
Kansas City,15.601
Pittsburgh,3.177
Sacramento,10.33
Norfolk,7.712
Stockton,29.79
Cleveland,14.233
Houston,-0.49
Fremont,27.598
Charlotte,20.232
Plano,4.78
Washington,27.462
Omaha,24.617
Richmond,9.323
San Diego,4.574
Detroit,7.537
Greensboro,16.698
Pittsburgh,6.609
Baltimore,11.085
Fremont,25.139
Honolulu,-3.593
Winston Salem,5.805
Garland,25.873
Kansas City,28.614
Columbus,11.068
Laredo,5.966
Chicago,0.32
Norfolk,27.961
Bakersfield,5.073
Austin,-1.98
Irving,7.984
Chula Vista,25.276
Sacramento,25.777
Baltimore,27.539
Laredo,26.041
Indianapolis,7.816
Boise,-0.927
Denver,20.934
Charlotte,-3.755
Irving,28.106
Lubbock,13.281
Honolulu,3.451
San Francisco,6.524
Los Angeles,20.685
San Diego,22.095
Denver,-4.437
Oakland,8.589
North Las Vegas,8.523
Arlington,8.095
Lubbock,6.781
Houston,2.903
Stockton,24.519
Baltimore,24.188
Memphis,4.064
Washington,19.52
Las Vegas,1.054
Colorado Springs,14.161
Garland,13.386
Garland,12.024
Chandler,14.455
San Jose,27.393
Orlando,23.83
Reno,2.634
Los Angeles,27.898
San Jose,16.143
Lexington,10.898
Richmond,28.015
Washington,13.495
Pittsburgh,7.753
Cincinnati,8.843
Milwaukee,16.998
Sacramento,15.591
Orlando,15.818
Pittsburgh,27.777
Milwaukee,23.923
St. Louis,5.058
Sacramento,2.087
Houston,17.043
Cincinnati,27.503
Fresno,5.715
Colorado Springs,20.918
Fremont,11.797
Charlotte,5.367
Baton Rouge,10.673
Baltimore,2.453
Irving,20.813
Oklahoma City,27.08
Los Angeles,17.449
Los Angeles,21.022
Fort Worth,5.283
Jersey City,4.653
Pittsburgh,9.306
Fremont,9.993
Plano,22.388
Colorado Springs,10.671
Baltimore,10.878
St. Petersburg,12.606
Louisville,28.195
Minneapolis,27.226
Long Beach,12.015
San Diego,10.419
Arlington,-4.579
Norfolk,12.042
San Jose,0.899
Orlando,19.277
Baltimore,14.177
Cleveland,2.517
Bakersfield,13.619
San Francisco,4.86
Lubbock,11.03
St. Petersburg,10.596
Reno,13.758
Dallas,16.433
North Las Vegas,-2.007
Corpus Christi,12.984
New York,-3.864
Saint Paul,22.736
Fort Worth,14.327
Austin,-1.822
Irvine,7.26
Winston Salem,-0.324
Louisville,20.988
Honolulu,9.206
Garland,16.189
San Jose,16.878
Greensboro,23.641
Los Angeles,10.32
New York,4.409
Irving,26.549
Nashville,9.035
Baltimore,3.423
San Jose,22.43
Boston,-2.936
San Francisco,20.482
San Jose,6.417
Lexington,0.297
Tulsa,20.994
Winston Salem,10.693
Omaha,13.051
Fremont,29.836
Virginia Beach,24.214
Minneapolis,9.14
Detroit,-2.777
Chula Vista,20.349
El Paso,28.948
Lubbock,-0.358
Albuquerque,2.371
Bakersfield,19.03
North Las Vegas,14.726
North Las Vegas,-2.906
Lubbock,15.883
Arlington,17.64
Houston,27.714
Garland,8.691
Scottsdale,15.593
Colorado Springs,17.337
Oklahoma City,-1.49
Boston,4.754
Indianapolis,16.436
Hialeah,1.132
San Francisco,27.663
Irvine,20.411
Anchorage,-4.906
Henderson,29.814
Honolulu,16.699
Chicago,10.623
Boise,23.05
Stockton,16.791
Durham,17.453
Los Angeles,28.123
Anchorage,23.31
Toledo,25.015
Plano,22.275
Honolulu,4.164
Durham,29.909
Winston Salem,24.441
San Francisco,18.401
Baton Rouge,-3.084
Fort Wayne,6.808
Baton Rouge,1.572
Fremont,-0.215
Richmond,2.21
Kansas City,-1.85
Glendale,16.167
Fort Worth,12.866
Houston,-3.351
Greensboro,25.967
Pittsburgh,13.978
San Antonio,-0.291
Columbus,9.423
Virginia Beach,0.637
Richmond,23.561
Phoenix,23.487
San Francisco,19.892
Irving,15.935
San Francisco,-2.166
Irving,19.366
Laredo,24.109
El Paso,18.322
Saint Paul,18.595
San Antonio,3.989
Washington,-0.372
Houston,18.467
Columbus,17.832
Washington,26.654
Fort Worth,16.234
Chesapeake,-2.254
Sacramento,6.853
Memphis,2.87
Garland,13.086
Madison,27.866
Oakland,0.808
Austin,17.124
Omaha,9.42
Lincoln,23.317
Lexington,22.252
El Paso,22.241
Arlington,27.649
San Francisco,27.731
Fort Worth,8.59
Kansas City,8.241
Houston,22.053
Fort Wayne,27.603
New Orleans,3.177
Las Vegas,27.921
Durham,25.517
Cleveland,9.698
Reno,27.072
Baltimore,27.468
Minneapolis,21.441
Albuquerque,26.88
Sacramento,15.413
Corpus Christi,23.362
Phoenix,8.885
Louisville,21.218
Richmond,18.374
Minneapolis,20.979
Gilbert,-0.799
Albuquerque,12.091
Houston,22.95
Nashville,27.594
Sacramento,28.603
Las Vegas,27.031
El Paso,-3.786
Irvine,18.942
Milwaukee,25.211
North Las Vegas,9.779
Oakland,25.426
Durham,7.817
Pittsburgh,2.875
Durham,-0.164
Denver,19.508
Dallas,18.274
Tucson,11.51
St. Louis,20.653
Washington,29.639
Scottsdale,0.931
Milwaukee,9.918
Tucson,23.714
Kansas City,4.052
Saint Paul,21.202
Colorado Springs,21.075
Richmond,9.951
Portland,10.6
Scottsdale,7.423
Garland,24.391
Minneapolis,17.396
Albuquerque,-3.233
Tucson,21.513
Plano,-2.496
Irving,8.668
Nashville,0.655
Irving,-4.811
Hialeah,9.915
Omaha,16.753
Fort Worth,-3.023
Boston,20.271
Denver,15.575
Irvine,23.437
Kansas City,9.524
Fremont,-4.029
Saint Paul,9.335
Scottsdale,23.041
Colorado Springs,-0.918
Fort Worth,18.661
Orlando,22.607
Lexington,10.596
Fresno,19.854
Houston,24.839
Stockton,-3.21
Laredo,19.1
Kansas City,14.818
Denver,1.976
San Diego,21.746
San Jose,13.785
Los Angeles,12.023
Greensboro,-1.61
Norfolk,6.394
Memphis,19.41
Washington,27.038
St. Petersburg,20.882
Madison,25.562
Washington,2.934
Oakland,2.535
Stockton,0.931
Nashville,12.285
Tulsa,26.176
Chandler,4.481
Las Vegas,3.832
Oakland,5.172
Baltimore,1.407
Austin,21.622
Scottsdale,15.943
Orlando,20.649
Stockton,-0.52
Fort Worth,22.743
Columbus,9.199
San Diego,4.838
Scottsdale,-4.83
Newark,17.08
Jacksonville,16.018
St. Louis,24.19
Cleveland,5.865
Fresno,14.381
Washington,23.647
Oklahoma City,6.434
Hialeah,24.37
Lexington,9.5
San Francisco,11.825
Tulsa,25.19
Glendale,23.947
Scottsdale,20.387
Riverside,19.91
Plano,26.512
Fort Wayne,8.259
Nashville,6.373
Fort Wayne,21.721
Dallas,-0.411
Columbus,-1.45
Irving,3.086
Irvine,26.107
St. Louis,3.229
Omaha,-1.411
Cleveland,5.531
Los Angeles,2.147
Cincinnati,6.324
San Francisco,22.727
Mesa,-4.216
Glendale,14.916
Laredo,-4.349
Garland,16.594
Minneapolis,15.612
Mesa,21.248
Scottsdale,9.005
El Paso,20.965
Oakland,-4.727
Louisville,-0.234
San Diego,9.778
Fort Worth,-2.942
Riverside,1.796
Pittsburgh,22.532
Chicago,16.793
Arlington,16.379
Los Angeles,18.79
Baton Rouge,-1.147
Anaheim,20.263
Milwaukee,5.021
Austin,29.383
Sacramento,22.557
Chandler,24.785
Fremont,0.486
Fort Wayne,25.332
Oakland,24.895
Long Beach,20.547
Houston,2.954
Pittsburgh,26.24
San Diego,17.603
New York,8.306
Greensboro,-2.61
Washington,6.407
Denver,9.416
Toledo,8.02
Toledo,29.656
Phoenix,6.254
Oakland,-3.622
Fremont,17.077
Bakersfield,13.804
North Las Vegas,27.384
Minneapolis,1.122
Lubbock,9.977
Irving,2.987
Louisville,4.66
Laredo,-4.23
Baltimore,24.743
Portland,21.815
Glendale,22.399
Corpus Christi,23.522
Los Angeles,20.164
Denver,4.464
Charlotte,17.804
Durham,21.072
Fremont,24.216
Washington,8.894
Garland,-4.046
Phoenix,4.969
Colorado Springs,20.063
Hialeah,17.432
San Jose,28.699
Anchorage,17.653
Irving,29.959
Portland,13.442
Sacramento,4.662
Austin,-3.036
Scottsdale,19.968
Tulsa,8.075
Winston Salem,9.457
Chandler,17.499
Oakland,25.132
Fort Wayne,17.708
Los Angeles,11.999
Raleigh,2.763
Bakersfield,-2.648
Boise,24.053
Fremont,7.028
San Francisco,27.156
Scottsdale,21.063
Phoenix,9.599
Gilbert,3.401
Colorado Springs,-2.667
Baltimore,4.05
Irving,-4.416
Nashville,14.352
Hialeah,2.919
Riverside,3.09
Tucson,19.686
Reno,8.844
Raleigh,28.296
Baton Rouge,27.269
Memphis,22.281
Glendale,4.671
Aurora,6.926
Madison,22.024
Las Vegas,28.586
Oakland,15.869
Richmond,7.163
Garland,-4.108
Columbus,2.708
Honolulu,-3.637
Pittsburgh,10.026
Glendale,21.985
Bakersfield,14.342
Los Angeles,23.533
Austin,7.304
Jacksonville,21.778
Oakland,25.39
Scottsdale,27.346
Fort Wayne,1.795
Saint Paul,19.448
San Antonio,13.952
Corpus Christi,27.33
Las Vegas,24.982
Henderson,26.427
Cincinnati,22.604
Fort Wayne,-1.967
Jacksonville,20.178
Chandler,6.972
Louisville,12.518
Phoenix,17.662
Milwaukee,13.749
Fort Wayne,27.617
Columbus,27.198
Hialeah,22.421
Philadelphia,18.656
Portland,4.863
Colorado Springs,23.981
El Paso,1.828
San Jose,25.62
Fremont,11.589
Glendale,22.896
Detroit,4.879
Minneapolis,19.471
Los Angeles,19.843
San Jose,7.823
Austin,11.338
Chandler,27.86
San Antonio,24.689
Reno,10.322
Laredo,27.212
St. Petersburg,5.864
Irving,10.374
Washington,-0.363
El Paso,10.853
Philadelphia,0.102
Norfolk,19.162
Durham,10.869
Pittsburgh,3.515
Bakersfield,4.812
Nashville,19.776
Corpus Christi,-0.077
Washington,0.131
Albuquerque,11.731
Boston,13.656
Austin,13.511
Cincinnati,0.101
Albuquerque,11.738
Madison,21.126
Lubbock,25.983
Sacramento,22.003
Baton Rouge,5.096
Irvine,14.428
Nashville,-2.295
Garland,5.389
Fremont,6.533
Memphis,21.582
Chula Vista,6.622
Pittsburgh,19.842
Arlington,20.074
Detroit,14.721
Jacksonville,10.142
Nashville,26.209
Scottsdale,1.217
Sacramento,10.373
Durham,9.696
Long Beach,26.456
Los Angeles,-3.03
Lexington,-0.992
Chesapeake,16.961
Buffalo,10.093
Memphis,22.287
Phoenix,0.361
Bakersfield,11.381
Pittsburgh,17.136
Sacramento,15.038
Baltimore,22.532
Kansas City,29.071
Garland,4.487
Seattle,-1.962
St. Petersburg,29.456
Memphis,3.565
Las Vegas,24.162
Reno,17.164
Scottsdale,7.876
Lexington,-1.653
Dallas,11.734
North Las Vegas,24.547
Plano,29.539
Tucson,17.399
Laredo,15.922
Buffalo,14.856
Lexington,27.769
Los Angeles,9.464
Boston,26.832
Newark,-0.443
Riverside,13.306
Omaha,20.705
Laredo,-3.05
Garland,12.582
Aurora,12.731
Fort Worth,18.469
Memphis,3.335
Oklahoma City,12.261
Austin,29.782
Richmond,-2.645
Tucson,4.45
Madison,23.104
Lexington,17.635
Newark,3.349
Memphis,5.019
Baltimore,25.643
Norfolk,-4.833
Irvine,-4.503
Columbus,12.372
New Orleans,3.266
Washington,-0.249
Laredo,-4.964
Nashville,-0.773
Jacksonville,17.298
Nashville,16.533
Corpus Christi,27.058
Irvine,10.256
Lubbock,11.081
Charlotte,23.822
Louisville,5.41
Oakland,9.904
